algorithm,runtime,graph_nodes,Budget,Budget_numeric
heuristic_minbudget,3.411186899989844,401.0,"(8, [(22, 1), (11, 1), (24, 1), (15, 1), (20, 1), (28, 1), (29, 1), (5, 1), (55, 2), (71, 2), (46, 2), (66, 2), (75, 2), (67, 2), (56, 2), (41, 2), (81, 3), (100, 3), (91, 3), (99, 3), (111, 3), (116, 3), (95, 3), (94, 3), (129, 4), (131, 4), (157, 4), (128, 4), (154, 4), (137, 4), (139, 4), (149, 4), (183, 5), (176, 5), (184, 5), (163, 5), (189, 5), (174, 5), (162, 5), (196, 5), (238, 6), (236, 6), (218, 6), (209, 6), (235, 6), (212, 6), (228, 6), (240, 6), (273, 7), (245, 7), (258, 7), (266, 7), (272, 7), (254, 7), (279, 7), (255, 7), (284, 8), (309, 8), (297, 8), (303, 8), (298, 8), (299, 8), (286, 8), (306, 8), (321, 9), (348, 9), (353, 9), (346, 9), (328, 9), (326, 9), (343, 9), (340, 9)])",8.0
non_spreading_dirlaynet_minbudget,1.5139143000124022,401.0,"(8, [(9, 1), (16, 1), (37, 1), (76, 1), (89, 1), (107, 1), (129, 1), (208, 1), (250, 1), (272, 1), (282, 1), (55, 2), (64, 2), (90, 2), (327, 2), (97, 3), (341, 3), (329, 4)])",8.0
non_spreading_minbudget,0.210205000010319,401.0,"(18, [(64, 1), (129, 1), (327, 1), (9, 1), (329, 1), (76, 1), (272, 1), (16, 1), (208, 1), (341, 1), (89, 1), (282, 1), (90, 1), (97, 1), (37, 1), (107, 1), (55, 1), (250, 1)])",18.0
heuristic_minbudget,2.5789443999528885,401.0,"(4, [(37, 1), (16, 1), (9, 1), (28, 1), (55, 2), (64, 2), (76, 2), (56, 2), (90, 3), (107, 3), (89, 3), (97, 3), (129, 4), (137, 4), (139, 4), (149, 4), (182, 5), (183, 5), (176, 5), (179, 5), (208, 6), (235, 6), (212, 6), (228, 6), (272, 7), (250, 7), (266, 7), (254, 7), (282, 8), (297, 8), (303, 8), (298, 8)])",4.0
non_spreading_dirlaynet_minbudget,1.5799776999629105,401.0,"(6, [(4, 1), (37, 1), (152, 1), (154, 1), (224, 1), (332, 1), (356, 1), (372, 1), (384, 1), (68, 2), (89, 2), (121, 2), (163, 2), (287, 2), (90, 3), (157, 3), (187, 3), (289, 3), (148, 4), (196, 4), (237, 4), (302, 4), (304, 5), (231, 6), (311, 6), (321, 9)])",6.0
non_spreading_minbudget,0.1797887000138871,401.0,"(26, [(384, 1), (321, 1), (4, 1), (68, 1), (196, 1), (332, 1), (148, 1), (152, 1), (89, 1), (154, 1), (90, 1), (157, 1), (287, 1), (224, 1), (289, 1), (163, 1), (356, 1), (37, 1), (231, 1), (237, 1), (302, 1), (304, 1), (372, 1), (311, 1), (121, 1), (187, 1)])",26.0
heuristic_minbudget,2.85672409995459,401.0,"(5, [(37, 1), (4, 1), (28, 1), (29, 1), (5, 1), (68, 2), (56, 2), (41, 2), (52, 2), (62, 2), (90, 3), (89, 3), (95, 3), (94, 3), (119, 3), (152, 4), (148, 4), (121, 4), (157, 4), (154, 4), (163, 5), (187, 5), (196, 5), (182, 5), (183, 5), (237, 6), (231, 6), (224, 6), (235, 6), (212, 6), (266, 7), (272, 7), (254, 7), (279, 7), (255, 7), (289, 8), (302, 8), (304, 8), (287, 8), (311, 8), (321, 9), (332, 9), (356, 9), (343, 9), (340, 9)])",5.0
non_spreading_dirlaynet_minbudget,1.5518491999828257,401.0,"(40, [(1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1), (14, 1), (15, 1), (16, 1), (17, 1), (18, 1), (19, 1), (20, 1), (21, 1), (22, 1), (23, 1), (24, 1), (25, 1), (26, 1), (27, 1), (28, 1), (29, 1), (30, 1), (31, 1), (32, 1), (33, 1), (34, 1), (35, 1), (36, 1), (37, 1), (38, 1), (39, 1), (40, 1)])",40.0
non_spreading_minbudget,0.1649052000138908,401.0,"(40, [(1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1), (14, 1), (15, 1), (16, 1), (17, 1), (18, 1), (19, 1), (20, 1), (21, 1), (22, 1), (23, 1), (24, 1), (25, 1), (26, 1), (27, 1), (28, 1), (29, 1), (30, 1), (31, 1), (32, 1), (33, 1), (34, 1), (35, 1), (36, 1), (37, 1), (38, 1), (39, 1), (40, 1)])",40.0
heuristic_minbudget,3.2304007000057027,401.0,"(9, [(37, 1), (38, 1), (11, 1), (1, 1), (40, 1), (17, 1), (18, 1), (28, 1), (29, 1), (62, 2), (72, 2), (43, 2), (49, 2), (74, 2), (42, 2), (66, 2), (53, 2), (56, 2), (119, 3), (90, 3), (107, 3), (97, 3), (95, 3), (94, 3), (110, 3), (88, 3), (103, 3), (121, 4), (122, 4), (160, 4), (137, 4), (139, 4), (149, 4), (129, 4), (142, 4), (134, 4), (182, 5), (161, 5), (165, 5), (191, 5), (172, 5), (193, 5), (170, 5), (183, 5), (176, 5), (233, 6), (219, 6), (239, 6), (224, 6), (218, 6), (235, 6), (212, 6), (228, 6), (240, 6), (266, 7), (263, 7), (246, 7), (271, 7), (251, 7), (259, 7), (260, 7), (268, 7), (257, 7), (319, 8), (286, 8), (305, 8), (285, 8), (297, 8), (303, 8), (298, 8), (299, 8), (306, 8), (349, 9), (324, 9), (338, 9), (342, 9), (345, 9), (321, 9), (343, 9), (340, 9), (327, 9)])",9.0
non_spreading_dirlaynet_minbudget,1.5823020999669095,401.0,"(3, [(92, 1), (189, 1), (217, 1), (266, 1), (346, 1), (366, 1), (382, 1), (91, 2), (136, 2), (139, 2), (104, 3), (178, 5), (235, 6), (395, 7)])",3.0
non_spreading_minbudget,0.2387135999742895,401.0,"(14, [(104, 1), (136, 1), (266, 1), (139, 1), (235, 1), (395, 1), (366, 1), (178, 1), (189, 1), (217, 1), (346, 1), (91, 1), (92, 1), (382, 1)])",14.0
heuristic_minbudget,2.644996699993498,401.0,"(3, [(28, 1), (29, 1), (5, 1), (56, 2), (41, 2), (52, 2), (104, 3), (91, 3), (92, 3), (139, 4), (136, 4), (137, 4), (189, 5), (178, 5), (182, 5), (235, 6), (217, 6), (212, 6), (266, 7), (272, 7), (254, 7), (297, 8), (303, 8), (298, 8), (346, 9), (321, 9), (343, 9)])",3.0
non_spreading_dirlaynet_minbudget,1.4134889999986626,401.0,"(40, [(1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1), (14, 1), (15, 1), (16, 1), (17, 1), (18, 1), (19, 1), (20, 1), (21, 1), (22, 1), (23, 1), (24, 1), (25, 1), (26, 1), (27, 1), (28, 1), (29, 1), (30, 1), (31, 1), (32, 1), (33, 1), (34, 1), (35, 1), (36, 1), (37, 1), (38, 1), (39, 1), (40, 1)])",40.0
non_spreading_minbudget,0.1320960000157356,401.0,"(40, [(1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1), (14, 1), (15, 1), (16, 1), (17, 1), (18, 1), (19, 1), (20, 1), (21, 1), (22, 1), (23, 1), (24, 1), (25, 1), (26, 1), (27, 1), (28, 1), (29, 1), (30, 1), (31, 1), (32, 1), (33, 1), (34, 1), (35, 1), (36, 1), (37, 1), (38, 1), (39, 1), (40, 1)])",40.0
heuristic_minbudget,5.575667599972803,401.0,"(16, [(28, 1), (29, 1), (38, 1), (12, 1), (7, 1), (35, 1), (15, 1), (17, 1), (5, 1), (10, 1), (22, 1), (6, 1), (21, 1), (3, 1), (37, 1), (25, 1), (41, 2), (43, 2), (68, 2), (78, 2), (71, 2), (51, 2), (80, 2), (63, 2), (76, 2), (65, 2), (42, 2), (73, 2), (61, 2), (53, 2), (58, 2), (69, 2), (94, 3), (110, 3), (90, 3), (106, 3), (84, 3), (104, 3), (117, 3), (99, 3), (111, 3), (112, 3), (98, 3), (85, 3), (95, 3), (119, 3), (88, 3), (103, 3), (142, 4), (145, 4), (124, 4), (125, 4), (131, 4), (141, 4), (148, 4), (136, 4), (144, 4), (122, 4), (158, 4), (137, 4), (139, 4), (149, 4), (129, 4), (134, 4), (179, 5), (197, 5), (199, 5), (181, 5), (189, 5), (172, 5), (198, 5), (195, 5), (187, 5), (164, 5), (182, 5), (183, 5), (176, 5), (184, 5), (161, 5), (200, 5), (212, 6), (223, 6), (225, 6), (237, 6), (220, 6), (215, 6), (203, 6), (231, 6), (218, 6), (230, 6), (235, 6), (228, 6), (240, 6), (205, 6), (202, 6), (208, 6), (261, 7), (275, 7), (243, 7), (253, 7), (245, 7), (260, 7), (248, 7), (244, 7), (249, 7), (266, 7), (272, 7), (254, 7), (279, 7), (255, 7), (250, 7), (263, 7), (297, 8), (303, 8), (289, 8), (305, 8), (282, 8), (315, 8), (316, 8), (320, 8), (298, 8), (299, 8), (286, 8), (306, 8), (310, 8), (312, 8), (317, 8), (290, 8), (356, 9), (352, 9), (358, 9), (347, 9), (326, 9), (337, 9), (321, 9), (343, 9), (340, 9), (327, 9), (331, 9), (351, 9), (332, 9), (329, 9), (349, 9), (325, 9)])",16.0
non_spreading_dirlaynet_minbudget,1.4716857000021264,401.0,"(2, [(280, 1), (286, 1), (105, 2), (104, 3)])",2.0
non_spreading_minbudget,0.1250912999967113,401.0,"(4, [(104, 1), (105, 1), (280, 1), (286, 1)])",4.0
heuristic_minbudget,2.2979627000167966,401.0,"(2, [(28, 1), (29, 1), (56, 2), (41, 2), (104, 3), (105, 3), (137, 4), (139, 4), (182, 5), (183, 5), (235, 6), (212, 6), (280, 7), (266, 7)])",2.0
non_spreading_dirlaynet_minbudget,1.6392863999935798,401.0,"(40, [(1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1), (14, 1), (15, 1), (16, 1), (17, 1), (18, 1), (19, 1), (20, 1), (21, 1), (22, 1), (23, 1), (24, 1), (25, 1), (26, 1), (27, 1), (28, 1), (29, 1), (30, 1), (31, 1), (32, 1), (33, 1), (34, 1), (35, 1), (36, 1), (37, 1), (38, 1), (39, 1), (40, 1)])",40.0
non_spreading_minbudget,0.2515039999852888,401.0,"(40, [(1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1), (14, 1), (15, 1), (16, 1), (17, 1), (18, 1), (19, 1), (20, 1), (21, 1), (22, 1), (23, 1), (24, 1), (25, 1), (26, 1), (27, 1), (28, 1), (29, 1), (30, 1), (31, 1), (32, 1), (33, 1), (34, 1), (35, 1), (36, 1), (37, 1), (38, 1), (39, 1), (40, 1)])",40.0
heuristic_minbudget,5.196959699969739,401.0,"(11, [(21, 1), (36, 1), (13, 1), (40, 1), (15, 1), (20, 1), (33, 1), (2, 1), (28, 1), (29, 1), (5, 1), (72, 2), (55, 2), (78, 2), (74, 2), (73, 2), (54, 2), (44, 2), (56, 2), (41, 2), (52, 2), (62, 2), (119, 3), (90, 3), (103, 3), (83, 3), (89, 3), (117, 3), (108, 3), (99, 3), (115, 3), (120, 3), (95, 3), (139, 4), (125, 4), (147, 4), (153, 4), (131, 4), (133, 4), (136, 4), (150, 4), (146, 4), (158, 4), (137, 4), (183, 5), (176, 5), (179, 5), (169, 5), (163, 5), (185, 5), (193, 5), (180, 5), (182, 5), (184, 5), (197, 5), (228, 6), (212, 6), (225, 6), (220, 6), (203, 6), (236, 6), (209, 6), (230, 6), (232, 6), (235, 6), (240, 6), (260, 7), (274, 7), (263, 7), (264, 7), (278, 7), (242, 7), (266, 7), (272, 7), (254, 7), (279, 7), (255, 7), (315, 8), (288, 8), (284, 8), (294, 8), (281, 8), (292, 8), (316, 8), (293, 8), (307, 8), (318, 8), (297, 8), (321, 9), (340, 9), (359, 9), (333, 9), (356, 9), (357, 9), (358, 9), (328, 9), (326, 9), (345, 9), (322, 9)])",11.0
non_spreading_dirlaynet_minbudget,1.060173100035172,391.0,"(26, [(1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1), (14, 1), (15, 1), (16, 1), (17, 1), (18, 1), (19, 1), (20, 1), (21, 1), (22, 1), (23, 1), (24, 1), (25, 1), (26, 1)])",26.0
non_spreading_minbudget,0.0799353000475093,391.0,"(26, [(1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1), (14, 1), (15, 1), (16, 1), (17, 1), (18, 1), (19, 1), (20, 1), (21, 1), (22, 1), (23, 1), (24, 1), (25, 1), (26, 1)])",26.0
heuristic_minbudget,1.439281500002835,391.0,"(7, [(15, 1), (8, 1), (13, 1), (16, 1), (3, 1), (14, 1), (25, 1), (34, 2), (27, 2), (41, 2), (45, 2), (46, 2), (32, 2), (42, 2), (54, 3), (69, 3), (67, 3), (58, 3), (75, 3), (60, 3), (65, 3), (88, 4), (85, 4), (92, 4), (80, 4), (98, 4), (95, 4), (94, 4), (105, 5), (128, 5), (107, 5), (125, 5), (124, 5), (114, 5), (129, 5), (138, 6), (134, 6), (151, 6), (135, 6), (133, 6), (145, 6), (137, 6), (175, 7), (162, 7), (176, 7), (169, 7), (178, 7), (157, 7), (174, 7), (189, 8), (191, 8), (202, 8), (204, 8), (195, 8), (188, 8), (199, 8), (228, 9), (218, 9), (226, 9), (232, 9), (216, 9), (230, 9), (225, 9), (242, 10), (247, 10), (239, 10), (250, 10), (236, 10), (237, 10), (241, 10), (274, 11), (264, 11), (265, 11), (271, 11), (279, 11), (280, 11), (282, 11), (307, 12), (298, 12), (288, 12), (289, 12), (309, 12), (311, 12), (291, 12), (338, 13), (324, 13), (318, 13), (315, 13), (329, 13), (330, 13), (322, 13), (353, 14), (355, 14), (349, 14), (352, 14), (363, 14), (354, 14), (339, 14)])",7.0
non_spreading_dirlaynet_minbudget,0.954447500000242,391.0,"(26, [(1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1), (14, 1), (15, 1), (16, 1), (17, 1), (18, 1), (19, 1), (20, 1), (21, 1), (22, 1), (23, 1), (24, 1), (25, 1), (26, 1)])",26.0
non_spreading_minbudget,0.1894317000405863,391.0,"(26, [(1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1), (14, 1), (15, 1), (16, 1), (17, 1), (18, 1), (19, 1), (20, 1), (21, 1), (22, 1), (23, 1), (24, 1), (25, 1), (26, 1)])",26.0
heuristic_minbudget,3.530205200018827,391.0,"(11, [(15, 1), (2, 1), (11, 1), (13, 1), (21, 1), (5, 1), (6, 1), (23, 1), (8, 1), (20, 1), (19, 1), (28, 2), (52, 2), (45, 2), (35, 2), (32, 2), (42, 2), (36, 2), (40, 2), (39, 2), (47, 2), (34, 2), (76, 3), (63, 3), (72, 3), (62, 3), (54, 3), (75, 3), (60, 3), (65, 3), (59, 3), (55, 3), (69, 3), (94, 4), (87, 4), (91, 4), (86, 4), (84, 4), (96, 4), (102, 4), (97, 4), (81, 4), (79, 4), (90, 4), (130, 5), (108, 5), (115, 5), (118, 5), (114, 5), (129, 5), (112, 5), (113, 5), (117, 5), (105, 5), (106, 5), (148, 6), (135, 6), (133, 6), (145, 6), (137, 6), (146, 6), (152, 6), (139, 6), (149, 6), (150, 6), (154, 6), (170, 7), (172, 7), (178, 7), (157, 7), (174, 7), (175, 7), (163, 7), (180, 7), (161, 7), (164, 7), (162, 7), (191, 8), (188, 8), (189, 8), (198, 8), (192, 8), (186, 8), (200, 8), (197, 8), (202, 8), (204, 8), (195, 8), (211, 9), (222, 9), (217, 9), (228, 9), (218, 9), (226, 9), (232, 9), (216, 9), (230, 9), (225, 9), (221, 9), (255, 10), (258, 10), (237, 10), (241, 10), (253, 10), (244, 10), (260, 10), (248, 10), (251, 10), (240, 10), (235, 10), (265, 11), (264, 11), (262, 11), (272, 11), (285, 11), (271, 11), (274, 11), (279, 11), (280, 11), (282, 11), (270, 11), (291, 12), (306, 12), (299, 12), (310, 12), (298, 12), (288, 12), (289, 12), (307, 12), (309, 12), (311, 12), (308, 12), (335, 13), (327, 13), (318, 13), (329, 13), (322, 13), (325, 13), (313, 13), (324, 13), (326, 13), (338, 13), (337, 13), (356, 14), (353, 14), (355, 14), (339, 14), (358, 14), (340, 14), (342, 14), (357, 14), (345, 14), (348, 14), (351, 14)])",11.0
non_spreading_dirlaynet_minbudget,1.0105453000287523,391.0,"(1, [(375, 1)])",1.0
non_spreading_minbudget,0.0742968999547883,391.0,"(1, [(375, 1)])",1.0
heuristic_minbudget,1.976895899977535,391.0,"(1, [(15, 1), (32, 2), (54, 3), (94, 4), (114, 5), (135, 6), (178, 7), (191, 8), (228, 9), (237, 10), (265, 11), (298, 12), (322, 13), (353, 14)])",1.0
non_spreading_dirlaynet_minbudget,0.9519336000084876,391.0,"(26, [(1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1), (14, 1), (15, 1), (16, 1), (17, 1), (18, 1), (19, 1), (20, 1), (21, 1), (22, 1), (23, 1), (24, 1), (25, 1), (26, 1)])",26.0
non_spreading_minbudget,0.1786029000068083,391.0,"(26, [(1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1), (14, 1), (15, 1), (16, 1), (17, 1), (18, 1), (19, 1), (20, 1), (21, 1), (22, 1), (23, 1), (24, 1), (25, 1), (26, 1)])",26.0
heuristic_minbudget,2.179983199981507,391.0,"(7, [(8, 1), (19, 1), (1, 1), (15, 1), (5, 1), (6, 1), (23, 1), (32, 2), (36, 2), (52, 2), (27, 2), (31, 2), (42, 2), (40, 2), (65, 3), (58, 3), (71, 3), (54, 3), (75, 3), (60, 3), (59, 3), (93, 4), (94, 4), (88, 4), (89, 4), (83, 4), (104, 4), (87, 4), (113, 5), (105, 5), (120, 5), (127, 5), (108, 5), (121, 5), (125, 5), (137, 6), (156, 6), (154, 6), (135, 6), (133, 6), (145, 6), (146, 6), (174, 7), (163, 7), (176, 7), (169, 7), (159, 7), (178, 7), (157, 7), (199, 8), (185, 8), (192, 8), (184, 8), (191, 8), (202, 8), (204, 8), (228, 9), (225, 9), (221, 9), (218, 9), (226, 9), (232, 9), (216, 9), (242, 10), (237, 10), (241, 10), (253, 10), (244, 10), (260, 10), (248, 10), (265, 11), (276, 11), (263, 11), (284, 11), (271, 11), (274, 11), (279, 11), (302, 12), (287, 12), (312, 12), (305, 12), (303, 12), (298, 12), (288, 12), (323, 13), (336, 13), (314, 13), (322, 13), (325, 13), (335, 13), (313, 13), (355, 14), (342, 14), (348, 14), (350, 14), (341, 14), (359, 14), (353, 14)])",7.0
non_spreading_dirlaynet_minbudget,1.0403347000246868,391.0,"(26, [(1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1), (14, 1), (15, 1), (16, 1), (17, 1), (18, 1), (19, 1), (20, 1), (21, 1), (22, 1), (23, 1), (24, 1), (25, 1), (26, 1)])",26.0
non_spreading_minbudget,0.0982050999882631,391.0,"(26, [(1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1), (14, 1), (15, 1), (16, 1), (17, 1), (18, 1), (19, 1), (20, 1), (21, 1), (22, 1), (23, 1), (24, 1), (25, 1), (26, 1)])",26.0
heuristic_minbudget,2.4333961000083946,391.0,"(6, [(5, 1), (13, 1), (22, 1), (10, 1), (15, 1), (6, 1), (44, 2), (50, 2), (45, 2), (46, 2), (32, 2), (42, 2), (60, 3), (63, 3), (77, 3), (67, 3), (54, 3), (75, 3), (94, 4), (87, 4), (85, 4), (92, 4), (91, 4), (93, 4), (106, 5), (118, 5), (114, 5), (129, 5), (112, 5), (113, 5), (143, 6), (153, 6), (135, 6), (133, 6), (145, 6), (137, 6), (178, 7), (164, 7), (176, 7), (168, 7), (172, 7), (166, 7), (199, 8), (188, 8), (191, 8), (202, 8), (204, 8), (195, 8), (212, 9), (217, 9), (214, 9), (228, 9), (218, 9), (226, 9), (251, 10), (256, 10), (249, 10), (237, 10), (241, 10), (253, 10), (274, 11), (282, 11), (264, 11), (265, 11), (271, 11), (279, 11), (291, 12), (290, 12), (294, 12), (287, 12), (292, 12), (300, 12), (318, 13), (322, 13), (325, 13), (335, 13), (313, 13), (324, 13), (357, 14), (351, 14), (353, 14), (355, 14), (339, 14), (356, 14)])",6.0
non_spreading_dirlaynet_minbudget,0.927776399999857,391.0,"(26, [(1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1), (14, 1), (15, 1), (16, 1), (17, 1), (18, 1), (19, 1), (20, 1), (21, 1), (22, 1), (23, 1), (24, 1), (25, 1), (26, 1)])",26.0
non_spreading_minbudget,0.1603655000217259,391.0,"(26, [(1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1), (14, 1), (15, 1), (16, 1), (17, 1), (18, 1), (19, 1), (20, 1), (21, 1), (22, 1), (23, 1), (24, 1), (25, 1), (26, 1)])",26.0
heuristic_minbudget,3.2562581000383943,391.0,"(8, [(5, 1), (2, 1), (21, 1), (10, 1), (9, 1), (3, 1), (15, 1), (6, 1), (28, 2), (34, 2), (27, 2), (29, 2), (45, 2), (49, 2), (37, 2), (32, 2), (60, 3), (65, 3), (68, 3), (62, 3), (54, 3), (75, 3), (59, 3), (55, 3), (94, 4), (91, 4), (86, 4), (88, 4), (80, 4), (104, 4), (87, 4), (85, 4), (117, 5), (107, 5), (114, 5), (129, 5), (112, 5), (113, 5), (105, 5), (106, 5), (135, 6), (146, 6), (156, 6), (155, 6), (142, 6), (133, 6), (145, 6), (137, 6), (173, 7), (174, 7), (177, 7), (181, 7), (178, 7), (157, 7), (175, 7), (163, 7), (194, 8), (189, 8), (201, 8), (191, 8), (202, 8), (204, 8), (195, 8), (188, 8), (219, 9), (216, 9), (220, 9), (223, 9), (214, 9), (224, 9), (229, 9), (231, 9), (257, 10), (236, 10), (237, 10), (241, 10), (253, 10), (244, 10), (260, 10), (248, 10), (261, 11), (275, 11), (280, 11), (264, 11), (284, 11), (272, 11), (286, 11), (268, 11), (298, 12), (289, 12), (293, 12), (290, 12), (294, 12), (305, 12), (288, 12), (307, 12), (318, 13), (335, 13), (322, 13), (325, 13), (313, 13), (324, 13), (326, 13), (338, 13), (358, 14), (356, 14), (342, 14), (349, 14), (363, 14), (353, 14), (355, 14), (339, 14)])",8.0
non_spreading_dirlaynet_minbudget,1.0253187000053003,391.0,"(3, [(21, 1), (153, 1), (340, 1), (356, 1), (62, 2)])",3.0
non_spreading_minbudget,0.0760449999943375,391.0,"(5, [(356, 1), (340, 1), (21, 1), (153, 1), (62, 1)])",5.0
heuristic_minbudget,1.8302820000099016,391.0,"(1, [(21, 1), (32, 2), (62, 3), (94, 4), (114, 5), (153, 6), (178, 7), (191, 8), (228, 9), (237, 10), (265, 11), (298, 12), (335, 13)])",1.0
non_spreading_dirlaynet_minbudget,0.9311244999989868,391.0,"(26, [(1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1), (14, 1), (15, 1), (16, 1), (17, 1), (18, 1), (19, 1), (20, 1), (21, 1), (22, 1), (23, 1), (24, 1), (25, 1), (26, 1)])",26.0
non_spreading_minbudget,0.1577653000131249,391.0,"(26, [(1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1), (14, 1), (15, 1), (16, 1), (17, 1), (18, 1), (19, 1), (20, 1), (21, 1), (22, 1), (23, 1), (24, 1), (25, 1), (26, 1)])",26.0
heuristic_minbudget,3.41652410000097,391.0,"(11, [(5, 1), (2, 1), (8, 1), (13, 1), (21, 1), (4, 1), (25, 1), (15, 1), (6, 1), (23, 1), (11, 1), (32, 2), (40, 2), (34, 2), (28, 2), (31, 2), (45, 2), (49, 2), (42, 2), (36, 2), (39, 2), (47, 2), (74, 3), (70, 3), (57, 3), (63, 3), (68, 3), (62, 3), (71, 3), (64, 3), (54, 3), (75, 3), (60, 3), (92, 4), (88, 4), (103, 4), (84, 4), (82, 4), (95, 4), (104, 4), (94, 4), (87, 4), (85, 4), (91, 4), (130, 5), (113, 5), (127, 5), (114, 5), (129, 5), (112, 5), (117, 5), (105, 5), (106, 5), (110, 5), (126, 5), (149, 6), (145, 6), (137, 6), (131, 6), (138, 6), (148, 6), (136, 6), (151, 6), (135, 6), (133, 6), (146, 6), (178, 7), (170, 7), (158, 7), (168, 7), (159, 7), (182, 7), (157, 7), (174, 7), (175, 7), (163, 7), (180, 7), (202, 8), (195, 8), (187, 8), (196, 8), (192, 8), (184, 8), (206, 8), (207, 8), (208, 8), (193, 8), (201, 8), (221, 9), (228, 9), (218, 9), (226, 9), (232, 9), (216, 9), (230, 9), (225, 9), (212, 9), (213, 9), (219, 9), (253, 10), (240, 10), (235, 10), (242, 10), (254, 10), (243, 10), (257, 10), (239, 10), (237, 10), (241, 10), (244, 10), (270, 11), (261, 11), (269, 11), (262, 11), (266, 11), (273, 11), (285, 11), (265, 11), (271, 11), (274, 11), (279, 11), (291, 12), (294, 12), (302, 12), (306, 12), (298, 12), (288, 12), (289, 12), (307, 12), (309, 12), (311, 12), (308, 12), (321, 13), (324, 13), (338, 13), (332, 13), (318, 13), (336, 13), (331, 13), (322, 13), (325, 13), (335, 13), (313, 13), (353, 14), (339, 14), (341, 14), (343, 14), (355, 14), (356, 14), (358, 14), (340, 14), (342, 14), (357, 14), (345, 14)])",11.0
non_spreading_dirlaynet_minbudget,0.9729158999980428,391.0,"(3, [(1, 1), (227, 1), (268, 1)])",3.0
non_spreading_minbudget,0.0685421000234782,391.0,"(3, [(1, 1), (227, 1), (268, 1)])",3.0
heuristic_minbudget,1.3761366999824531,391.0,"(1, [(1, 1), (32, 2), (54, 3), (94, 4), (114, 5), (135, 6), (178, 7), (191, 8), (227, 9), (237, 10)])",1.0
non_spreading_dirlaynet_minbudget,0.9224307999829762,391.0,"(26, [(1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1), (14, 1), (15, 1), (16, 1), (17, 1), (18, 1), (19, 1), (20, 1), (21, 1), (22, 1), (23, 1), (24, 1), (25, 1), (26, 1)])",26.0
non_spreading_minbudget,0.1675029000034555,391.0,"(26, [(1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1), (14, 1), (15, 1), (16, 1), (17, 1), (18, 1), (19, 1), (20, 1), (21, 1), (22, 1), (23, 1), (24, 1), (25, 1), (26, 1)])",26.0
