algorithm,runtime,Budget,graph_nodes,edge_probability,Nodes_Saved
spreading_maxsave,2.1292659000027925,2,400.0,0.8,2
heuristic_maxsave,1.8807489000028,2,400.0,0.8,2
spreading_maxsave,3.2015905000735074,3,400.0,0.8,3
heuristic_maxsave,2.4585589000489563,3,400.0,0.8,3
spreading_maxsave,2.997705799993128,5,400.0,0.8,5
heuristic_maxsave,3.6002356000244617,5,400.0,0.8,5
spreading_maxsave,3.915951200062409,7,400.0,0.8,7
heuristic_maxsave,4.306010100059211,7,400.0,0.8,7
spreading_maxsave,4.885041299974546,10,400.0,0.8,10
heuristic_maxsave,6.13123259996064,10,400.0,0.8,10
spreading_maxsave,2.143039199989289,1,400.0,0.8,30
heuristic_maxsave,1.5471258000470698,1,400.0,0.8,29
spreading_maxsave,3.2271459999028598,2,400.0,0.8,31
heuristic_maxsave,3.2044814999680966,2,400.0,0.8,31
spreading_maxsave,2.6080813000444323,3,400.0,0.8,32
heuristic_maxsave,2.515156799927354,3,400.0,0.8,32
spreading_maxsave,3.641071500023827,5,400.0,0.8,34
heuristic_maxsave,3.9804605999961495,5,400.0,0.8,34
spreading_maxsave,5.400917800026946,7,400.0,0.8,36
heuristic_maxsave,5.956933600013144,7,400.0,0.8,36
spreading_maxsave,8.351435599965043,10,400.0,0.8,39
heuristic_maxsave,5.745067600044422,10,400.0,0.8,39
spreading_maxsave,1.8103762000100687,1,400.0,0.8,14
heuristic_maxsave,1.9649337000446396,1,400.0,0.8,12
spreading_maxsave,2.6472633000230417,2,400.0,0.8,15
heuristic_maxsave,2.3552363000344485,2,400.0,0.8,15
spreading_maxsave,2.290661499951966,3,400.0,0.8,16
heuristic_maxsave,2.4807044999906798,3,400.0,0.8,16
spreading_maxsave,3.0739299000706524,5,400.0,0.8,18
heuristic_maxsave,3.734159899991937,5,400.0,0.8,18
spreading_maxsave,7.457501599914394,7,400.0,0.8,20
heuristic_maxsave,6.393885000026785,7,400.0,0.8,20
spreading_maxsave,4.976947499904782,10,400.0,0.8,23
heuristic_maxsave,7.7737799000460654,10,400.0,0.8,23
spreading_maxsave,1.9639008999802168,1,400.0,0.8,28
heuristic_maxsave,1.2759749999968335,1,400.0,0.8,25
spreading_maxsave,2.871488700038753,2,400.0,0.8,29
heuristic_maxsave,2.808405200019479,2,400.0,0.8,29
spreading_maxsave,3.5612307999981567,3,400.0,0.8,30
heuristic_maxsave,2.371255900012329,3,400.0,0.8,30
spreading_maxsave,3.8074820999754593,5,400.0,0.8,32
heuristic_maxsave,3.388356099952944,5,400.0,0.8,32
spreading_maxsave,2.812243400025181,7,400.0,0.8,34
heuristic_maxsave,2.7964734999695797,7,400.0,0.8,34
spreading_maxsave,3.1765019999584183,10,400.0,0.8,37
heuristic_maxsave,6.983572399942204,10,400.0,0.8,37
spreading_maxsave,1.2334287000121549,1,400.0,0.8,31
heuristic_maxsave,1.384699699934572,1,400.0,0.8,30
spreading_maxsave,3.275498899980448,2,400.0,0.8,32
heuristic_maxsave,1.6091400999575851,2,400.0,0.8,32
spreading_maxsave,2.86130420002155,3,400.0,0.8,33
heuristic_maxsave,2.188524600001984,3,400.0,0.8,33
spreading_maxsave,3.622285899939016,5,400.0,0.8,35
heuristic_maxsave,3.635788100073114,5,400.0,0.8,35
spreading_maxsave,2.397705400013365,7,400.0,0.8,37
heuristic_maxsave,3.552862799959257,7,400.0,0.8,37
spreading_maxsave,2.9992288999492303,10,400.0,0.8,40
heuristic_maxsave,3.5993272999767214,10,400.0,0.8,40
spreading_maxsave,0.942056700005196,1,400.0,0.8,26
heuristic_maxsave,0.6989069000119343,1,400.0,0.8,26
spreading_maxsave,1.3272263000253588,2,400.0,0.8,27
heuristic_maxsave,1.5822270000353456,2,400.0,0.8,27
spreading_maxsave,2.4209767999127507,3,400.0,0.8,28
heuristic_maxsave,2.044094300013967,3,400.0,0.8,28
spreading_maxsave,2.929254300077446,5,400.0,0.8,30
heuristic_maxsave,2.796738400007598,5,400.0,0.8,30
spreading_maxsave,2.5675467000110075,7,400.0,0.8,32
heuristic_maxsave,2.27934569993522,7,400.0,0.8,32
spreading_maxsave,2.545426599914208,10,400.0,0.8,35
heuristic_maxsave,2.8712232999969274,10,400.0,0.8,35
spreading_maxsave,0.9230111999204382,1,400.0,0.8,38
heuristic_maxsave,1.4795427999924868,1,400.0,0.8,35
spreading_maxsave,1.2002962999977171,2,400.0,0.8,39
heuristic_maxsave,1.479077799944207,2,400.0,0.8,39
spreading_maxsave,1.8608217999571932,3,400.0,0.8,40
heuristic_maxsave,1.6345026000635698,3,400.0,0.8,40
spreading_maxsave,1.4384396000532431,5,400.0,0.8,42
heuristic_maxsave,1.9896055998979136,5,400.0,0.8,42
spreading_maxsave,2.16719639999792,7,400.0,0.8,44
heuristic_maxsave,3.164479000028223,7,400.0,0.8,44
spreading_maxsave,2.636236199992709,10,400.0,0.8,47
heuristic_maxsave,5.786623700056225,10,400.0,0.8,47
